date,open,high,low,close,volume,dividends,splits,ticker
2016-07-13,39.67492901427609,39.92903162133895,39.63988302975773,39.85893630981445,864900,0.0,0,UGI
2016-07-14,39.62234859699383,39.79758850384193,39.385770711764536,39.42958068847656,993700,0.0,0,UGI
2016-07-15,39.464630066923725,39.54348936212022,39.228052181334256,39.447105407714844,631800,0.0,0,UGI
2016-07-18,39.508449442722764,39.52597410610075,39.263110840406526,39.4734001159668,804400,0.0,0,UGI
2016-07-19,39.569785993800636,39.622359986459664,39.236824058602636,39.3945426940918,412600,0.0,0,UGI
2016-07-20,39.42959202253115,39.4558773476167,39.254348722822314,39.3945426940918,504400,0.0,0,UGI
2016-07-21,39.33320253447597,39.39453717941489,39.131673937892735,39.38577651977539,743000,0.0,0,UGI
2016-07-22,39.40329899393693,39.84140548631341,39.29815102917573,39.79759216308594,596500,0.0,0,UGI
2016-07-25,39.61359036767142,39.815118963898065,39.32444180525491,39.508445739746094,482900,0.0,0,UGI
2016-07-26,39.44711127973458,39.57854122963515,39.29815332552896,39.42082595825195,555400,0.0,0,UGI
2016-07-27,39.49092117300262,39.552255817980544,38.83376139753554,39.10538864135742,458600,0.0,0,UGI
2016-07-28,39.149207728192,39.78008232893799,39.149207728192,39.65740966796875,679100,0.0,0,UGI
2016-07-29,39.596075008728256,39.7713183247675,39.447120362712255,39.65740966796875,1317000,0.0,0,UGI
2016-08-01,39.57854687537611,39.69245552219526,39.28063760944411,39.46464157104492,803500,0.0,0,UGI
2016-08-02,39.92902763534435,40.50732810326457,39.543495104226686,40.38465881347656,923100,0.0,0,UGI
2016-08-03,40.30579967872232,40.62123690665815,39.815119174990215,40.437232971191406,917800,0.0,0,UGI
2016-08-04,40.36713618998037,40.778957405766306,40.27951621927545,40.49856948852539,471800,0.0,0,UGI
2016-08-05,40.55990782392695,40.61247847413419,40.279519881195206,40.30580520629883,490100,0.0,0,UGI
2016-08-08,40.20065856486462,40.577430470896076,39.99912994995045,40.349613189697266,642000,0.0,0,UGI
2016-08-09,40.358375303898384,40.57742857192164,40.226942006089395,40.428470611572266,683400,0.0,0,UGI
2016-08-10,40.393421286491524,40.57742857192164,40.297040656250886,40.428470611572266,563500,0.0,0,UGI
2016-08-11,40.47227702359344,40.47227702359344,40.16560381243052,40.218177795410156,881800,0.0,0,UGI
2016-08-12,40.3233316078525,40.61248022391405,40.12180297423674,40.174373626708984,546200,0.0,0,UGI
2016-08-15,40.226938050467744,40.43723063778598,39.9553108215332,39.9553108215332,749600,0.0,0,UGI
2016-08-16,39.8414056994138,39.8939763395883,38.85128408545062,38.86880874633789,744400,0.0,0,UGI
2016-08-17,38.85128595712375,39.00024056811051,38.40441878167601,38.930145263671875,909000,0.0,0,UGI
2016-08-18,39.05281825731347,39.92903137207031,38.851289642017925,39.92903137207031,710700,0.0,0,UGI
2016-08-19,39.78883765580216,39.8939822943328,39.48216440071788,39.85893630981445,738500,0.0,0,UGI
2016-08-22,39.85017400518364,40.03417796607623,39.692455369422014,39.867698669433594,415700,0.0,0,UGI
2016-08-23,40.00789667588608,40.14809066153683,39.74503337060196,39.78008270263672,530100,0.0,0,UGI
2016-08-24,39.83264554852846,39.83264554852846,39.403303013989465,39.727500915527344,424400,0.0,0,UGI
2016-08-25,39.78007113058874,40.11302966059624,39.56977854204273,40.02540969848633,548700,0.0,0,UGI
2016-08-26,40.060462742955664,40.27075200855556,39.24558431815892,39.41206359863281,342100,0.0,0,UGI
2016-08-29,39.46463368860279,39.99036014316746,39.46463368860279,39.9553108215332,409700,0.0,0,UGI
2016-08-30,39.95531480604191,40.235702722102815,39.42082763901106,39.56978225708008,514600,0.0,0,UGI
2016-08-31,39.473390689669884,39.88521182448966,39.42082005457764,39.850162506103516,890700,0.0,0,UGI
2016-09-01,39.92027096083131,40.007890935858875,39.67492901427609,39.85893630981445,632900,0.0,0,UGI
2016-09-02,40.086749899328645,40.52485645560546,40.02541524884891,40.48980712890625,512700,0.0,0,UGI
2016-09-06,40.54238118013557,40.884103759749124,40.419711878990995,40.80524444580078,832500,0.0,0,UGI
2016-09-07,40.85781487739273,41.497449993714184,40.59495163462175,41.17325210571289,643800,0.0,0,UGI
2016-09-08,41.1382046303861,41.52373718093999,40.98048600913959,41.37478256225586,697200,0.0,0,UGI
2016-09-09,41.09440257154557,41.09440257154557,39.771318698383894,39.78008270263672,677300,0.0,0,UGI
2016-09-12,39.70121538837605,40.46351982306041,39.70121538837605,40.3934211730957,738000,0.0,0,UGI
2016-09-13,40.32119948256137,40.32119948256137,39.4404393131051,39.4932861328125,674200,0.238,0,UGI
2016-09-14,39.50209588321533,39.83678571909289,39.3083309128304,39.431636810302734,723200,0.0,0,UGI
2016-09-15,39.537326974080905,40.15385981931915,39.414021076999994,40.03936004638672,554200,0.0,0,UGI
2016-09-16,39.95128735009304,40.16266793849358,39.70467554368111,40.09220886230469,778400,0.0,0,UGI
2016-09-19,40.13623899091084,40.699924938441896,40.10981726206822,40.655887603759766,548300,0.0,0,UGI
2016-09-20,40.90250520661211,41.078657930328006,40.594240459984604,40.708740234375,502600,0.0,0,UGI
2016-09-21,40.79681186500238,41.853724768414395,40.75277452732553,41.83610916137695,499600,0.0,0,UGI
2016-09-22,42.16199662212725,42.39099619250729,41.73042593614296,42.320533752441406,600100,0.0,0,UGI
2016-09-23,42.161993628979204,42.26768728157466,41.73042297363281,41.73042297363281,550800,0.0,0,UGI
2016-09-26,41.66876765385256,41.79207354836973,41.4045368972202,41.55426788330078,810800,0.0,0,UGI
2016-09-27,41.6159223822038,41.80969071500319,41.1403110343328,41.21077346801758,586100,0.0,0,UGI
2016-09-28,41.37811220991206,41.38692169308183,40.76157942153064,41.193153381347656,1185500,0.0,0,UGI
2016-09-29,41.140304002181956,41.140304002181956,40.12743188984759,40.34762191772461,747400,0.0,0,UGI
2016-09-30,40.594237316812844,40.69992759892539,39.60778684415095,39.8455924987793,929700,0.0,0,UGI
2016-10-03,39.82797316343058,40.05696931320999,39.563742443134025,39.63420486450195,1002500,0.0,0,UGI
2016-10-04,39.731085969236226,39.78392942137942,38.38352418225808,38.665367126464844,923300,0.0,0,UGI
2016-10-05,38.823914173135556,39.15860065543813,38.5244555480312,38.5684928894043,1073300,0.0,0,UGI
2016-10-06,38.51564255359778,38.8943697025906,38.28664638342777,38.85913848876953,671600,0.0,0,UGI
2016-10-07,39.08813616687981,39.1850203203809,38.42756605828146,38.47160339355469,884600,0.0,0,UGI
2016-10-10,38.4451828275133,38.938406373229185,38.4451828275133,38.841522216796875,479900,0.0,0,UGI
2016-10-11,38.674170777189715,38.7798610345552,37.749373465618056,37.83744812011719,896900,0.0,0,UGI
2016-10-12,37.8726920643072,38.383534639755304,37.8726920643072,38.313072204589844,455000,0.0,0,UGI
2016-10-13,38.365917460477256,39.35236799357712,38.26022381205557,39.096946716308594,804800,0.0,0,UGI
2016-10-14,39.061713401442184,39.414018824251585,38.876754566392336,39.2554817199707,848400,0.0,0,UGI
2016-10-17,39.27309675184707,39.55493974203292,39.193828200867706,39.510902404785156,678900,0.0,0,UGI
2016-10-18,39.68706377142996,39.68706377142996,39.088146446671516,39.3787956237793,566100,0.0,0,UGI
2016-10-19,39.38759717929374,39.56374653124869,39.105754184365594,39.52851867675781,797200,0.0,0,UGI
2016-10-20,39.554935455322266,39.73108814505649,39.25547689072401,39.554935455322266,648600,0.0,0,UGI
2016-10-21,39.31713370359876,39.563745477635045,39.26429024335295,39.387596130371094,476300,0.0,0,UGI
2016-10-24,39.88962713771368,39.88962713771368,39.00886700674981,39.334747314453125,479300,0.0,0,UGI
2016-10-25,39.25548275176199,39.89843730943007,39.158598589951225,39.83678436279297,541200,0.0,0,UGI
2016-10-26,39.63421151125093,40.259550486512794,39.484483880484184,40.16266632080078,851900,0.0,0,UGI
2016-10-27,39.94246868487107,40.19788991699405,39.123361533465065,39.554935455322266,626900,0.0,0,UGI
2016-10-28,39.572553451297814,40.06578034038835,39.405210233847434,39.7310905456543,378400,0.0,0,UGI
2016-10-31,39.89843549996613,40.92892665814269,39.89843549996613,40.770389556884766,1131600,0.0,0,UGI
2016-11-01,40.743962491756776,40.743962491756776,39.616590590645174,39.669437408447266,567400,0.0,0,UGI
2016-11-02,39.56374605421874,39.56374605421874,38.68298586572946,38.691795349121094,849000,0.0,0,UGI
2016-11-03,38.76226268831218,39.64302306474115,38.586113300893736,39.3787956237793,903400,0.0,0,UGI
2016-11-04,39.572557863227566,39.836785263335884,39.03529357910156,39.03529357910156,630800,0.0,0,UGI
2016-11-07,39.325950434973045,40.0305580333944,39.229066260221224,39.93367385864258,880700,0.0,0,UGI
2016-11-08,40.02174498060198,40.78800882541784,40.004129372232605,40.26836013793945,613700,0.0,0,UGI
2016-11-09,39.73990152535099,40.21551286654478,39.32594649268266,39.87201690673828,617600,0.0,0,UGI
2016-11-10,39.114552180457856,39.114552180457856,36.86861481137802,37.05357360839844,1353100,0.0,0,UGI
2016-11-11,36.94789463186133,37.52919628563318,36.80697312063888,37.26496887207031,779500,0.0,0,UGI
2016-11-14,37.44992371795862,38.06645652351763,37.44992371795862,38.04003143310547,1157600,0.0,0,UGI
2016-11-15,38.26903303899384,38.9560249499525,38.26903303899384,38.76225662231445,660800,0.0,0,UGI
2016-11-16,38.74463427192411,38.96482427416097,38.383522802648976,38.79747772216797,489800,0.0,0,UGI
2016-11-17,38.92079238093666,39.27309780806064,38.718217936282116,38.77106475830078,472800,0.0,0,UGI
2016-11-18,38.86794634997854,39.05290517506964,38.70059977122944,38.973636627197266,464500,0.0,0,UGI
2016-11-21,39.1409810295228,40.22431564331055,39.035290749108576,40.22431564331055,597300,0.0,0,UGI
2016-11-22,40.180278476340014,40.24193142016177,39.7134766560229,39.88962936401367,452000,0.0,0,UGI
2016-11-23,39.229058367068525,39.69586017713009,39.07932739262422,39.36997985839844,895200,0.0,0,UGI
2016-11-25,39.50209124464773,40.39166087452601,39.50209124464773,40.233123779296875,359000,0.0,0,UGI
2016-11-28,40.36523887065224,40.49735087588885,40.189086170503465,40.33881378173828,678200,0.0,0,UGI
2016-11-29,40.30358014372321,41.09626556676145,40.14504641894867,40.814422607421875,791500,0.0,0,UGI
2016-11-30,40.69112306235825,40.69112306235825,39.440441795886414,39.45805740356445,955900,0.0,0,UGI
2016-12-01,39.387598063098764,39.80155308128172,38.841524308317986,39.12336730957031,640000,0.0,0,UGI
2016-12-02,39.51089778890348,39.86319980556119,39.09693947550176,39.264286041259766,707400,0.0,0,UGI
2016-12-05,39.33474720705933,39.41401575302299,38.700598839350086,39.061710357666016,1066400,0.0,0,UGI
2016-12-06,39.14979019256144,39.387595841423355,38.94721575682724,39.05290603637695,682300,0.0,0,UGI
2016-12-07,39.2995231208204,39.93367160350496,39.246679653819264,39.59017562866211,926600,0.0,0,UGI
2016-12-08,39.334751305985925,40.065783901588155,39.03529269667702,39.83678436279297,1231200,0.0,0,UGI
2016-12-09,39.845592993975046,40.338816556518964,39.20263509022995,39.317134857177734,876800,0.0,0,UGI
2016-12-12,38.99124736028156,39.731085928014956,38.95601615233404,39.440433502197266,685600,0.0,0,UGI
2016-12-13,39.69545616058678,40.14704249089048,39.45637985238392,40.085060119628906,799400,0.238,0,UGI
2016-12-14,40.22673060942225,40.456950340194,39.04905891652155,39.066768646240234,671700,0.0,0,UGI
2016-12-15,39.01364307664986,39.74857828670924,38.889674967850816,39.722015380859375,489900,0.0,0,UGI
2016-12-16,39.75742904921228,40.2621444535533,39.68659014021735,39.99650192260742,1323600,0.0,0,UGI
2016-12-19,40.24444550139623,40.36841024754271,39.76629287101465,39.952239990234375,623000,0.0,0,UGI
2016-12-20,39.8371260960093,40.147037917009435,39.810559812933924,39.96994400024414,513100,0.0,0,UGI
2016-12-21,39.952242626733224,40.44810502182774,39.8017149615607,40.049644470214844,511200,0.0,0,UGI
2016-12-22,40.173611404926014,40.44810721710983,40.02308373158374,40.32414245605469,370100,0.0,0,UGI
2016-12-23,40.52779271338861,40.864270851151616,40.456953788476035,40.55435562133789,319900,0.0,0,UGI
2016-12-27,40.37726242111504,40.77572293652975,40.341846335800554,40.63404846191406,234000,0.0,0,UGI
2016-12-28,40.71373675149235,41.13876013552904,40.64290120971237,40.70488357543945,638200,0.0,0,UGI
2016-12-29,40.890832050689326,41.28043598807333,40.625192848937246,41.156471252441406,762600,0.0,0,UGI
2016-12-30,41.14761936630431,41.20960173606378,40.687176492529844,40.80228805541992,935700,0.0,0,UGI
2017-01-03,40.864272773059845,40.89968885939595,40.394973317906825,40.607486724853516,755200,0.0,0,UGI
2017-01-04,40.62519820987831,41.50180802911704,40.54550610105787,40.98823928833008,1054200,0.0,0,UGI
2017-01-05,40.99708705583301,41.218453620257364,40.8465594133616,41.156471252441406,1292100,0.0,0,UGI
2017-01-06,41.08563182808067,41.705455447703145,41.08563182808067,41.519508361816406,697900,0.0,0,UGI
2017-01-09,41.5992070073346,41.6169167389408,40.20017198830399,40.23558807373047,749100,0.0,0,UGI
2017-01-10,40.21787421620616,40.40382469010181,39.87254292977731,40.12047576904297,1044300,0.0,0,UGI
2017-01-11,40.04963895593181,40.7668678500825,40.04963895593181,40.68717575073242,589300,0.0,0,UGI
2017-01-12,40.642907947293914,40.93511009447778,40.3507024223239,40.881980895996094,595500,0.0,0,UGI
2017-01-13,40.80229245150165,41.27158855246743,40.80229245150165,41.10334777832031,414600,0.0,0,UGI
2017-01-17,41.253875297973764,41.652335810905655,41.17418319538738,41.324710845947266,432800,0.0,0,UGI
2017-01-18,41.19188722622886,41.643473493198805,41.19188722622886,41.34241485595703,364800,0.0,0,UGI
2017-01-19,41.10334867264254,41.31586209489941,40.67832520591505,40.81999969482422,465800,0.0,0,UGI
2017-01-20,40.76686700185703,41.00594329493286,40.70488463451726,40.970523834228516,517400,0.0,0,UGI
2017-01-23,41.032508540338256,41.37783985742463,40.607485121017646,40.74030303955078,372200,0.0,0,UGI
2017-01-24,40.70489221128005,41.05907675089399,40.52779825257991,41.005950927734375,386700,0.0,0,UGI
2017-01-25,40.82885200346456,41.236165694487305,40.82885200346456,40.99708938598633,457800,0.0,0,UGI
2017-01-26,41.094494600737605,41.413263038294055,41.023659046717384,41.10334777832031,698000,0.0,0,UGI
2017-01-27,41.280437274231645,41.280437274231645,40.54550201389328,40.66061019897461,378000,0.0,0,UGI
2017-01-30,40.456953478876166,40.518935848807416,39.88140241840231,40.33298873901367,618600,0.0,0,UGI
2017-01-31,40.33299225273264,41.085640689701705,40.13819194931494,41.05907440185547,765500,0.0,0,UGI
2017-02-01,40.9705251150671,41.032507484344585,40.23558648251146,40.51008224487305,572400,0.0,0,UGI
2017-02-02,40.84656912842039,41.73203559671955,40.74916727646164,41.46639633178711,1361500,0.0,0,UGI
2017-02-03,41.74973065914275,42.033079559197105,41.48408810977963,41.909114837646484,680400,0.0,0,UGI
2017-02-06,41.820571701036584,41.97110272401246,41.218454364704634,41.271583557128906,732700,0.0,0,UGI
2017-02-07,41.27158386713878,41.59035226850726,41.20960149773777,41.4575309753418,425100,0.0,0,UGI
2017-02-08,41.50180012622536,41.83827823025925,41.22730776416935,41.67889404296875,743300,0.0,0,UGI
2017-02-09,41.67889174523649,42.01536983072054,41.67003856989088,41.909114837646484,821400,0.0,0,UGI
2017-02-10,41.979953676445405,42.43153996587665,41.81171630936035,42.378414154052734,407300,0.0,0,UGI
2017-02-13,42.369561412940946,42.4226906073314,42.095069019721684,42.34299850463867,401200,0.0,0,UGI
2017-02-14,42.06850403472188,42.13048978565411,41.74973899187814,41.8825569152832,672600,0.0,0,UGI
2017-02-15,41.62577013691211,41.88255617988684,41.51066194753939,41.87370300292969,453600,0.0,0,UGI
2017-02-16,41.944538853157276,42.2278878068242,41.776301467475655,42.05965042114258,494000,0.0,0,UGI
2017-02-17,42.07736015251296,42.11277961616744,41.66118989903782,42.02423095703125,555700,0.0,0,UGI
2017-02-21,41.84713206807862,42.26330227234121,41.7320238914922,42.157047271728516,585300,0.0,0,UGI
2017-02-22,42.165901937119735,42.35185241699219,41.962245104674366,42.35185241699219,443000,0.0,0,UGI
2017-02-23,42.33414361971288,43.015953053511026,42.29872415821501,42.87427520751953,622500,0.0,0,UGI
2017-02-24,42.794589997510016,43.0071000283641,42.45811184124067,42.65291213989258,497800,0.0,0,UGI
2017-02-27,42.53780364999337,42.84771551690069,42.36956288414139,42.46696472167969,788900,0.0,0,UGI
2017-02-28,42.360715678361764,42.732609971074524,42.21904117954931,42.70604705810547,1331500,0.0,0,UGI
2017-03-01,42.33414810976907,43.113356078652295,42.298728644514526,42.95397186279297,875100,0.0,0,UGI
2017-03-02,42.77687412449099,43.13105858433167,42.63519966499761,42.918548583984375,621700,0.0,0,UGI
2017-03-03,42.87427372749217,42.918549741728974,42.396124524919706,42.785728454589844,544600,0.0,0,UGI
2017-03-06,42.59092596551442,42.891984630514706,42.32528676175787,42.7591667175293,521600,0.0,0,UGI
2017-03-07,42.5732291205006,42.77688600145589,42.4846804476158,42.67062759399414,685700,0.0,0,UGI
2017-03-08,42.21017851302555,42.272164263957784,41.77630190100195,41.8825569152832,678900,0.0,0,UGI
2017-03-09,41.90912964346004,42.14820261789092,41.85600043926067,42.015384674072266,543100,0.0,0,UGI
2017-03-10,42.4049782302823,42.43154113692736,41.97995483503296,42.35185241699219,731400,0.0,0,UGI
2017-03-13,42.3945737090795,42.56365583775922,42.145404333776504,42.36787796020508,707400,0.238,0,UGI
2017-03-14,42.29668259941764,42.32338174159987,41.98522089627473,42.23439025878906,517400,0.0,0,UGI
2017-03-15,42.42127139532546,43.773911513147354,42.385678193426735,43.524742126464844,937200,0.0,0,UGI
2017-03-16,43.52473598814266,43.52473598814266,42.83951687672436,43.02639389038086,748300,0.0,0,UGI
2017-03-17,43.04419181688652,43.9073904840057,42.99969777516113,43.738311767578125,1513300,0.0,0,UGI
2017-03-20,43.78280309975559,43.90738776674772,43.35565421520646,43.53363037109375,450700,0.0,0,UGI
2017-03-21,43.58702807928541,44.379033566212826,43.56033233310784,44.005279541015625,1104700,0.0,0,UGI
2017-03-22,44.06757083481485,44.42352655590364,43.8984921218985,44.183258056640625,585500,0.0,0,UGI
2017-03-23,44.06757047800039,44.83288019442728,44.01417559266444,44.47692108154297,703900,0.0,0,UGI
2017-03-24,44.56591413676633,44.76168860058212,44.334539686787025,44.46802520751953,499700,0.0,0,UGI
