date,open,high,low,close,volume,dividends,splits,ticker
2016-07-13,28.493198162964628,28.6110034890352,28.438222133616556,28.51675796508789,14611497,0.0,0.0,PFE
2016-07-14,28.658126158590623,29.02724867036081,28.469635111303862,28.995832443237305,29155116,0.0,0.0,PFE
2016-07-15,29.035101781599,29.20788313553147,28.76807806225698,28.878026962280273,26445387,0.0,0.0,PFE
2016-07-18,28.815204379740617,29.050815084749996,28.705252296372528,28.775938034057617,17827567,0.0,0.0,PFE
2016-07-19,28.799497841467417,28.95657269738295,28.705252296372528,28.775938034057617,17614975,0.0,0.0,PFE
2016-07-20,28.98012579080502,29.003688750483697,28.807344436645508,28.807344436645508,12937112,0.0,0.0,PFE
2016-07-21,28.799493499466184,28.917298834209767,28.6816881647226,28.830909729003906,13772091,0.0,0.0,PFE
2016-07-22,28.90158633298723,28.9329993983139,28.807340821553787,28.854463577270508,14209501,0.0,0.0,PFE
2016-07-25,28.901586049110623,28.93299911412875,28.67382869682248,28.885879516601562,12833293,0.0,0.0,PFE
2016-07-26,28.925151824951172,28.956568054187812,28.783786687704627,28.925151824951172,12773953,0.0,0.0,PFE
2016-07-27,28.862321100965858,28.99583296375143,28.783785268337965,28.94085693359375,15877456,0.0,0.0,PFE
2016-07-28,28.964425728064448,28.98798553528029,28.665985714691388,28.799497604370117,17134878,0.0,0.0,PFE
2016-07-29,28.807342887602445,29.01939372467251,28.783783086917744,28.972270965576172,22675545,0.0,0.0,PFE
2016-08-01,29.074368569181544,29.36495522111911,29.04295234515165,29.302125930786133,29911044,0.0,0.0,PFE
2016-08-02,28.87017462474957,28.917297387835507,28.375393506665247,28.579587936401367,34914488,0.0,0.0,PFE
2016-08-03,28.437048374434113,28.468722568062663,27.763933552114946,27.946069717407227,44941190,0.28463,0.0,PFE
2016-08-04,28.112368916919483,28.12820919778363,27.835206985473633,27.835206985473633,26482593,0.0,0.0,PFE
2016-08-05,28.001498292345538,28.136123145810558,27.89063544827954,28.064849853515625,28665006,0.0,0.0,PFE
